cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,281,281,107,left,1,0.3061392999989039,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,282,282,308,right,1,0.4149254000003566,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,283,283,33,right,1,0.36763710000013816,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,284,284,171,down,1,0.3892928000022948,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,285,285,318,right,1,0.3474023999988276,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,286,286,212,right,1,0.6490846999986388,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,287,287,199,down,1,0.2874745000008261,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,288,288,288,left,1,0.5085570000010193,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,289,289,321,up,1,0.27062300000034156,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,290,290,203,down,1,0.399629499999719,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,291,291,1,left,1,0.2935637000009592,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,292,292,229,down,1,0.29658679999920423,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,293,293,399,up,1,0.3070690000022296,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,294,294,197,down,1,0.32248099999924307,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,295,295,313,up,1,0.28966639999998733,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,296,296,182,down,1,0.2682395000010729,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,297,297,106,left,1,0.5323082000031718,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
